DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,ORIGIN,ARR_DELAY,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_temp,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_snow,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_severerisk,DEST_WTH_temp,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_snow,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_severerisk
1,DL,9E,JFK,-4.0,2023-10-30 10:59:00,2023-10-30 12:19:00,57.7,0.0,0,0.0,5.5,275.0,100.0,9.5,10.0,46.0,0.019,100,0.0,9.1,282.0,100.0,8.8,10.0
1,UA,G7,ORD,-26.0,2023-10-30 09:00:00,2023-10-30 11:52:00,35.1,0.0,0,0.0,13.5,320.0,24.2,9.9,10.0,46.0,0.019,100,0.0,9.1,282.0,100.0,8.8,10.0
1,DL,9E,JFK,-4.0,2023-10-30 15:26:00,2023-10-30 16:58:00,60.1,0.0,0,0.0,0.3,357.0,100.0,8.5,10.0,44.9,0.0,0,0.0,9.0,309.0,100.0,9.8,10.0
1,UA,OO,ORD,1.0,2023-10-30 13:55:00,2023-10-30 16:51:00,42.6,0.0,0,0.0,11.6,273.0,24.2,9.9,10.0,44.9,0.0,0,0.0,9.0,309.0,100.0,9.8,10.0
1,UA,UA,ORD,-13.0,2023-10-30 18:10:00,2023-10-30 21:01:00,39.0,0.0,0,0.0,8.2,284.0,24.2,9.9,10.0,43.0,0.038,100,0.0,10.0,273.0,100.0,9.9,10.0
1,WN,WN,MCO,-21.0,2023-10-30 10:30:00,2023-10-30 13:10:00,77.1,0.0,0,0.0,7.2,59.0,2.9,9.9,10.0,45.0,0.011,100,0.0,7.0,311.0,100.0,9.9,10.0
2,AA,MQ,ORD,62.0,2023-10-03 18:55:00,2023-10-03 21:54:00,82.6,0.0,0,0.0,5.7,166.0,44.0,9.9,10.0,66.5,0.0,0,0.0,0.0,0.0,0.0,8.5,5.0
2,AA,MQ,ORD,-2.0,2023-10-03 13:21:00,2023-10-03 16:09:00,84.0,0.0,0,0.0,9.8,195.0,24.2,9.9,10.0,83.7,0.0,0,0.0,5.8,338.0,26.2,9.9,10.0
2,B6,B6,JFK,14.0,2023-10-03 13:30:00,2023-10-03 14:39:00,79.2,0.0,0,0.0,3.1,341.0,0.9,9.9,10.0,83.7,0.0,0,0.0,8.0,310.0,26.2,9.9,10.0
2,B6,B6,JFK,40.0,2023-10-03 21:55:00,2023-10-03 23:15:00,71.9,0.0,0,0.0,3.2,69.0,0.4,9.9,10.0,65.7,0.0,0,0.0,3.2,117.0,0.0,9.6,5.0
2,DL,9E,JFK,-19.0,2023-10-03 22:33:00,2023-10-03 23:59:00,70.1,0.0,0,0.0,3.1,273.0,0.4,9.9,10.0,64.6,0.0,0,0.0,4.4,136.0,26.2,9.7,5.0
2,DL,9E,JFK,-28.0,2023-10-03 15:20:00,2023-10-03 16:51:00,80.9,0.0,0,0.0,3.4,65.0,0.4,9.9,10.0,82.8,0.0,0,0.0,5.8,318.0,26.2,9.9,10.0
2,UA,OO,ORD,5.0,2023-10-03 13:55:00,2023-10-03 16:49:00,85.0,0.0,0,0.0,12.2,186.0,24.2,9.9,10.0,82.8,0.0,0,0.0,5.8,318.0,26.2,9.9,10.0
2,DL,9E,JFK,-3.0,2023-10-03 10:59:00,2023-10-03 12:14:00,70.1,0.0,0,0.0,5.5,235.0,0.4,8.1,10.0,76.9,0.0,0,0.0,5.8,262.0,26.6,9.9,3.0
2,UA,G7,ORD,6.0,2023-10-03 09:00:00,2023-10-03 11:53:00,70.7,0.0,0,0.0,5.3,192.0,6.2,9.9,10.0,76.9,0.0,0,0.0,5.8,262.0,26.6,9.9,3.0
2,UA,UA,ORD,-2.0,2023-10-03 18:20:00,2023-10-03 21:08:00,84.4,0.0,0,0.0,6.7,184.0,52.9,9.9,10.0,68.8,0.0,0,0.0,0.0,0.0,0.0,9.7,3.0
2,AA,MQ,ORD,-17.0,2023-10-10 18:45:00,2023-10-10 21:42:00,58.5,0.0,0,0.0,5.9,255.0,56.0,9.9,10.0,49.9,0.0,0,0.0,3.2,49.0,100.0,9.9,10.0
2,AA,MQ,ORD,9.0,2023-10-10 13:20:00,2023-10-10 16:10:00,59.1,0.0,0,0.0,11.5,271.0,90.3,9.9,10.0,55.9,0.0,0,0.0,5.9,220.0,100.0,9.9,10.0
2,B6,B6,JFK,-5.0,2023-10-10 13:30:00,2023-10-10 14:39:00,64.7,0.0,0,0.0,7.7,258.0,3.0,9.9,10.0,55.0,0.0,0,0.0,6.0,220.0,100.0,9.9,10.0
2,B6,B6,JFK,43.0,2023-10-10 21:55:00,2023-10-10 23:15:00,60.1,0.0,0,0.0,3.5,286.0,0.8,9.9,10.0,49.9,0.0,0,0.0,4.4,97.0,100.0,9.9,10.0
2,DL,9E,JFK,-11.0,2023-10-10 15:25:00,2023-10-10 16:57:00,64.9,0.0,0,0.0,10.1,259.0,88.1,9.9,10.0,55.8,0.0,0,0.0,4.5,206.0,100.0,9.9,10.0
2,UA,OO,ORD,-1.0,2023-10-10 13:55:00,2023-10-10 16:49:00,61.1,0.0,0,0.0,11.4,274.0,90.3,9.9,10.0,55.8,0.0,0,0.0,4.5,206.0,100.0,9.9,10.0
2,UA,G7,ORD,-16.0,2023-10-10 09:00:00,2023-10-10 11:53:00,46.3,0.0,0,0.0,7.8,265.0,90.3,9.9,10.0,56.8,0.0,0,0.0,8.2,202.0,99.8,9.9,10.0
2,UA,UA,ORD,-19.0,2023-10-10 18:20:00,2023-10-10 21:08:00,61.2,0.0,0,0.0,10.2,261.0,90.3,9.9,10.0,51.9,0.0,0,0.0,0.1,3.0,100.0,9.9,10.0
2,WN,WN,MCO,-10.0,2023-10-10 10:40:00,2023-10-10 13:20:00,76.9,0.0,0,0.0,9.1,20.0,9.4,9.9,10.0,55.8,0.0,0,0.0,13.6,239.0,100.0,9.9,10.0
2,AA,MQ,ORD,27.0,2023-10-17 18:45:00,2023-10-17 21:42:00,57.0,0.0,0,0.0,3.8,210.0,38.2,9.9,10.0,52.0,0.0,0,0.0,3.4,179.0,100.0,9.9,10.0
2,AA,MQ,ORD,3.0,2023-10-17 13:20:00,2023-10-17 16:10:00,60.0,0.0,0,0.0,9.8,254.0,69.5,9.9,10.0,53.2,0.0,0,0.0,0.3,349.0,100.0,6.4,10.0
2,B6,B6,JFK,87.0,2023-10-17 13:30:00,2023-10-17 14:39:00,60.2,0.0,0,0.0,6.9,261.0,99.6,9.9,10.0,55.1,0.0,0,0.0,4.8,319.0,100.0,9.9,10.0
2,B6,B6,JFK,-4.0,2023-10-17 21:55:00,2023-10-17 23:15:00,60.0,0.0,0,0.0,0.1,1.0,1.5,9.9,10.0,51.9,0.0,0,0.0,3.4,202.0,100.0,9.9,10.0
2,DL,9E,JFK,-36.0,2023-10-17 15:25:00,2023-10-17 16:57:00,62.0,0.0,0,0.0,5.7,350.0,98.6,9.9,10.0,53.2,0.0,0,0.0,3.4,186.0,100.0,9.9,10.0
2,UA,OO,ORD,4.0,2023-10-17 13:55:00,2023-10-17 16:49:00,61.2,0.0,0,0.0,10.6,252.0,69.5,9.9,10.0,53.2,0.0,0,0.0,3.4,186.0,100.0,9.9,10.0
2,UA,G7,ORD,-9.0,2023-10-17 09:00:00,2023-10-17 11:53:00,47.8,0.0,0,0.0,3.7,215.0,29.4,9.9,10.0,56.0,0.0,0,0.0,4.7,270.0,100.0,9.9,10.0
2,UA,UA,ORD,2.0,2023-10-17 18:20:00,2023-10-17 21:08:00,60.6,0.0,0,0.0,4.6,231.0,38.2,9.9,10.0,51.2,0.0,0,0.0,3.3,182.0,100.0,9.9,10.0
2,WN,WN,MCO,-11.0,2023-10-17 10:40:00,2023-10-17 13:20:00,65.0,0.0,0,0.0,10.2,5.0,0.0,9.9,10.0,54.1,0.0,0,0.0,5.6,47.0,100.0,9.9,10.0
2,AA,MQ,ORD,-7.0,2023-10-24 18:45:00,2023-10-24 21:42:00,74.7,0.0,0,0.0,16.7,199.0,98.7,9.9,3.0,55.9,0.0,0,0.0,0.1,2.0,47.3,9.9,10.0
2,AA,MQ,ORD,-18.0,2023-10-24 13:20:00,2023-10-24 16:10:00,77.5,0.0,0,0.0,15.0,221.0,24.2,9.9,3.0,69.9,0.0,0,0.0,5.9,179.0,85.6,9.9,10.0
2,B6,B6,JFK,13.0,2023-10-24 13:30:00,2023-10-24 14:39:00,65.8,0.0,0,0.0,5.6,314.0,0.8,9.9,10.0,69.8,0.0,0,0.0,7.0,209.0,86.1,9.9,10.0
2,B6,B6,JFK,4.0,2023-10-24 21:55:00,2023-10-24 23:15:00,59.0,0.0,0,0.0,7.7,233.0,0.4,9.9,10.0,53.9,0.0,0,0.0,3.5,92.0,47.3,9.9,10.0
2,DL,9E,JFK,-17.0,2023-10-24 15:25:00,2023-10-24 16:57:00,65.8,0.0,0,0.0,4.5,223.0,1.5,8.8,10.0,69.9,0.0,0,0.0,8.0,179.0,84.3,9.9,10.0
2,UA,OO,ORD,-1.0,2023-10-24 13:55:00,2023-10-24 16:49:00,80.1,0.0,0,0.0,16.0,210.0,24.2,9.9,3.0,69.9,0.0,0,0.0,8.0,179.0,84.3,9.9,10.0
2,UA,G7,ORD,-8.0,2023-10-24 09:00:00,2023-10-24 11:53:00,64.5,0.0,0,0.0,12.2,210.0,24.2,9.9,10.0,62.7,0.0,0,0.0,11.3,170.0,85.6,9.9,10.0
2,UA,UA,ORD,-6.0,2023-10-24 18:20:00,2023-10-24 21:08:00,76.7,0.0,0,0.0,14.5,205.0,100.0,9.9,10.0,62.6,0.0,0,0.0,7.9,148.0,47.3,9.9,10.0
2,WN,WN,MCO,-3.0,2023-10-24 10:40:00,2023-10-24 13:20:00,80.1,0.0,0,0.0,16.1,69.0,28.0,9.9,10.0,62.9,0.0,0,0.0,10.2,179.0,86.2,9.9,10.0
2,AA,MQ,ORD,89.0,2023-10-31 18:30:00,2023-10-31 21:28:00,34.4,0.0,0,0.0,12.5,302.0,90.3,9.2,10.0,38.0,0.0,0,0.0,5.6,117.0,99.8,9.9,10.0
2,UA,UA,ORD,30.0,2023-10-31 18:10:00,2023-10-31 21:01:00,34.4,0.0,0,0.0,12.5,302.0,90.3,9.2,10.0,38.0,0.0,0,0.0,5.6,117.0,99.8,9.9,10.0
2,AA,MQ,ORD,11.0,2023-10-31 11:45:00,2023-10-31 14:31:00,35.6,0.0,0,0.0,16.9,264.0,98.8,9.9,10.0,43.1,0.0,0,0.0,6.6,97.0,100.0,9.9,10.0
2,B6,B6,JFK,-4.0,2023-10-31 14:00:00,2023-10-31 15:21:00,54.8,0.0,0,0.0,3.5,40.0,98.6,9.9,10.0,43.1,0.0,0,0.0,6.6,97.0,100.0,9.9,10.0
2,B6,B6,MCO,-39.0,2023-10-31 16:30:00,2023-10-31 19:20:00,84.8,0.0,0,0.0,10.3,330.0,2.9,9.9,10.0,38.1,0.0,0,0.0,6.8,91.0,89.6,9.9,10.0
2,DL,9E,JFK,-20.0,2023-10-31 10:59:00,2023-10-31 12:19:00,51.8,0.0,0,0.0,9.0,30.0,1.1,9.9,10.0,39.8,0.0,0,0.0,4.6,50.0,99.3,9.9,10.0
2,DL,9E,JFK,-6.0,2023-10-31 15:26:00,2023-10-31 16:58:00,53.8,0.0,0,0.0,8.8,49.0,99.6,9.9,10.0,42.2,0.0,0,0.0,7.8,89.0,99.6,9.9,10.0
2,UA,OO,ORD,120.0,2023-10-31 13:55:00,2023-10-31 16:51:00,34.5,0.003,100,0.0,16.5,262.0,96.7,3.3,10.0,42.2,0.0,0,0.0,7.8,89.0,99.6,9.9,10.0
2,WN,WN,MCO,-16.0,2023-10-31 10:40:00,2023-10-31 13:20:00,77.0,0.0,0,0.0,6.8,340.0,3.2,9.9,3.0,42.1,0.0,0,0.0,3.4,19.0,100.0,9.9,10.0
3,AA,MQ,ORD,12.0,2023-10-04 18:55:00,2023-10-04 21:54:00,79.2,0.0,0,0.0,12.2,203.0,93.0,9.1,10.0,69.0,0.0,0,0.0,7.7,118.0,26.2,9.9,5.0
3,AA,MQ,ORD,-13.0,2023-10-04 13:21:00,2023-10-04 16:09:00,82.8,0.0,0,0.0,17.5,215.0,70.9,9.9,10.0,88.0,0.0,0,0.0,5.7,40.0,26.2,9.9,10.0
3,B6,B6,JFK,-2.0,2023-10-04 13:30:00,2023-10-04 14:39:00,81.0,0.0,0,0.0,4.5,256.0,0.4,9.9,10.0,87.9,0.0,0,0.0,7.8,51.0,0.0,9.9,10.0
3,B6,B6,JFK,-13.0,2023-10-04 21:55:00,2023-10-04 23:15:00,69.2,0.0,0,0.0,0.3,16.0,0.4,9.9,10.0,65.9,0.0,0,0.0,4.7,111.0,26.2,9.9,10.0
3,DL,9E,JFK,-10.0,2023-10-04 22:33:00,2023-10-04 23:59:00,68.0,0.0,0,0.0,3.4,159.0,0.4,9.9,10.0,65.8,0.0,0,0.0,0.1,3.0,26.2,9.9,10.0
3,DL,9E,JFK,-25.0,2023-10-04 15:20:00,2023-10-04 16:51:00,82.1,0.0,0,0.0,6.8,160.0,0.4,8.8,3.0,87.9,0.0,0,0.0,11.0,179.0,0.0,9.9,10.0
3,UA,OO,ORD,-24.0,2023-10-04 13:55:00,2023-10-04 16:49:00,83.0,0.0,0,0.0,16.7,217.0,75.6,9.9,10.0,87.9,0.0,0,0.0,11.0,179.0,0.0,9.9,10.0
3,DL,9E,JFK,-11.0,2023-10-04 10:59:00,2023-10-04 12:14:00,74.1,0.0,0,0.0,6.6,23.0,0.4,7.0,3.0,79.9,0.0,0,0.0,0.2,2.0,0.0,9.9,3.0
3,UA,G7,ORD,-10.0,2023-10-04 09:00:00,2023-10-04 11:53:00,73.5,0.0,0,0.0,9.4,195.0,67.5,9.9,10.0,79.9,0.0,0,0.0,0.2,2.0,0.0,9.9,3.0
3,UA,UA,ORD,63.0,2023-10-04 18:20:00,2023-10-04 21:08:00,80.1,0.0,0,0.0,13.3,214.0,98.7,9.1,10.0,69.9,0.0,0,0.0,6.6,117.0,26.2,9.9,3.0
3,AA,MQ,ORD,-4.0,2023-10-11 18:45:00,2023-10-11 21:42:00,59.5,0.003,100,0.0,6.7,101.0,98.7,9.9,10.0,53.8,0.0,0,0.0,7.8,203.0,100.0,9.9,10.0
3,AA,MQ,ORD,-4.0,2023-10-11 13:20:00,2023-10-11 16:10:00,63.4,0.0,0,0.0,4.2,210.0,32.7,9.9,10.0,57.8,0.0,0,0.0,11.3,240.0,99.8,9.9,10.0
3,B6,B6,JFK,-17.0,2023-10-11 13:30:00,2023-10-11 14:39:00,70.9,0.0,0,0.0,9.1,259.0,0.8,9.9,10.0,59.0,0.0,0,0.0,9.3,232.0,88.2,9.9,10.0
3,B6,B6,JFK,-4.0,2023-10-11 21:55:00,2023-10-11 23:15:00,62.8,0.0,0,0.0,0.1,354.0,0.8,9.9,10.0,53.8,0.0,0,0.0,8.9,218.0,100.0,9.9,10.0
3,DL,9E,JFK,-27.0,2023-10-11 15:25:00,2023-10-11 16:57:00,72.8,0.0,0,0.0,5.7,240.0,0.4,9.9,10.0,56.9,0.0,0,0.0,9.0,260.0,100.0,9.9,10.0
3,UA,OO,ORD,-21.0,2023-10-11 13:55:00,2023-10-11 16:49:00,64.9,0.0,0,0.0,6.7,234.0,50.0,9.9,10.0,56.9,0.0,0,0.0,9.0,260.0,100.0,9.9,10.0
3,UA,G7,ORD,-19.0,2023-10-11 09:00:00,2023-10-11 11:53:00,49.8,0.0,0,0.0,3.7,237.0,24.2,9.9,10.0,56.8,0.0,0,0.0,14.8,250.0,89.2,9.9,10.0
3,UA,UA,ORD,-3.0,2023-10-11 18:20:00,2023-10-11 21:08:00,61.7,0.0,0,0.0,8.9,117.0,93.0,9.9,10.0,53.8,0.0,0,0.0,7.9,210.0,100.0,9.9,10.0
3,WN,WN,MCO,7.0,2023-10-11 10:40:00,2023-10-11 13:20:00,80.0,0.0,0,0.0,8.2,73.0,11.4,9.9,10.0,58.9,0.0,0,0.0,13.7,240.0,88.5,9.9,10.0
3,AA,MQ,ORD,-5.0,2023-10-18 18:45:00,2023-10-18 21:42:00,65.1,0.0,0,0.0,12.0,189.0,100.0,9.9,10.0,53.8,0.0,0,0.0,3.3,248.0,100.0,9.9,10.0
3,AA,MQ,ORD,-9.0,2023-10-18 13:20:00,2023-10-18 16:10:00,63.4,0.0,0,0.0,14.0,190.0,65.0,9.9,10.0,58.9,0.0,0,0.0,5.9,231.0,100.0,9.9,10.0
3,B6,B6,JFK,-20.0,2023-10-18 13:30:00,2023-10-18 14:39:00,63.9,0.0,0,0.0,3.3,266.0,89.1,9.9,10.0,58.9,0.0,0,0.0,8.0,249.0,100.0,9.9,10.0
3,B6,B6,JFK,-23.0,2023-10-18 21:55:00,2023-10-18 23:15:00,60.1,0.0,0,0.0,4.6,229.0,99.6,9.9,10.0,52.9,0.0,0,0.0,3.3,160.0,100.0,9.9,10.0
3,DL,9E,JFK,-32.0,2023-10-18 15:25:00,2023-10-18 16:57:00,62.8,0.0,0,0.0,5.8,63.0,99.6,8.8,10.0,57.8,0.0,0,0.0,0.1,357.0,100.0,9.9,10.0
3,UA,OO,ORD,-2.0,2023-10-18 13:55:00,2023-10-18 16:49:00,64.7,0.0,0,0.0,13.9,199.0,60.7,9.9,10.0,57.8,0.0,0,0.0,0.1,357.0,100.0,9.9,10.0
3,UA,G7,ORD,-23.0,2023-10-18 09:00:00,2023-10-18 11:53:00,50.1,0.0,0,0.0,8.3,184.0,78.4,9.9,10.0,56.8,0.0,0,0.0,7.9,212.0,100.0,9.9,10.0
3,UA,UA,ORD,-1.0,2023-10-18 18:20:00,2023-10-18 21:08:00,66.0,0.0,0,0.0,10.4,182.0,83.1,9.9,10.0,52.9,0.0,0,0.0,0.0,4.0,100.0,9.9,10.0
3,WN,WN,MCO,-6.0,2023-10-18 10:40:00,2023-10-18 13:20:00,72.1,0.0,0,0.0,8.5,20.0,0.0,9.9,10.0,56.9,0.0,0,0.0,4.7,257.0,100.0,9.9,10.0
3,AA,MQ,ORD,-1.0,2023-10-25 18:45:00,2023-10-25 21:42:00,64.8,0.008,100,0.0,3.8,194.0,100.0,5.1,10.0,62.8,0.0,0,0.0,0.0,0.0,100.0,9.9,10.0
3,AA,MQ,ORD,-23.0,2023-10-25 13:20:00,2023-10-25 16:10:00,63.9,0.0,0,0.0,9.5,208.0,100.0,6.3,10.0,74.8,0.0,0,0.0,6.8,221.0,94.7,9.9,10.0
3,B6,B6,JFK,-6.0,2023-10-25 13:30:00,2023-10-25 14:39:00,71.7,0.0,0,0.0,9.8,214.0,1.5,9.9,10.0,74.8,0.0,0,0.0,8.1,173.0,84.3,9.9,10.0
3,B6,B6,JFK,-4.0,2023-10-25 21:55:00,2023-10-25 23:15:00,66.8,0.0,0,0.0,6.1,277.0,1.5,9.9,10.0,62.0,0.0,0,0.0,0.2,14.0,99.8,9.9,10.0
3,DL,9E,JFK,-19.0,2023-10-25 15:25:00,2023-10-25 16:57:00,73.9,0.0,0,0.0,8.0,212.0,1.5,9.9,10.0,73.8,0.0,0,0.0,8.9,199.0,84.3,9.9,10.0
3,UA,OO,ORD,-17.0,2023-10-25 13:55:00,2023-10-25 16:49:00,64.8,0.0,0,0.0,9.0,217.0,100.0,9.9,10.0,73.8,0.0,0,0.0,8.9,199.0,84.3,9.9,10.0
3,UA,G7,ORD,11.0,2023-10-25 09:00:00,2023-10-25 11:53:00,60.7,0.014,100,0.0,9.2,192.0,100.0,6.7,10.0,72.8,0.0,0,0.0,4.5,108.0,84.7,9.9,10.0
3,UA,UA,ORD,10.0,2023-10-25 18:20:00,2023-10-25 21:08:00,65.0,0.005,100,0.0,5.9,72.0,100.0,5.5,10.0,62.9,0.0,0,0.0,0.0,0.0,98.6,9.9,10.0
3,WN,WN,MCO,-7.0,2023-10-25 10:40:00,2023-10-25 13:20:00,79.8,0.0,0,0.0,18.0,68.0,88.8,9.9,10.0,74.7,0.0,0,0.0,13.5,246.0,84.3,9.9,10.0
4,AA,MQ,ORD,9.0,2023-10-05 18:45:00,2023-10-05 21:42:00,67.4,0.0,0,0.0,6.1,198.0,29.4,9.9,10.0,73.0,0.0,0,0.0,10.0,149.0,84.3,9.9,10.0
4,AA,MQ,ORD,-11.0,2023-10-05 08:15:00,2023-10-05 11:04:00,67.0,0.0,0,0.0,4.2,257.0,100.0,5.8,10.0,76.9,0.0,0,0.0,11.4,189.0,84.3,9.9,10.0
4,B6,B6,MCO,-22.0,2023-10-05 08:07:00,2023-10-05 10:50:00,74.9,0.0,0,0.0,6.2,49.0,2.9,9.9,10.0,76.9,0.0,0,0.0,11.4,189.0,84.3,9.9,10.0
4,AA,MQ,ORD,4.0,2023-10-05 13:20:00,2023-10-05 16:10:00,68.1,0.0,0,0.0,4.1,305.0,85.6,7.9,10.0,84.7,0.0,0,0.0,11.3,171.0,84.3,9.9,10.0
4,B6,B6,JFK,16.0,2023-10-05 13:30:00,2023-10-05 14:39:00,75.8,0.0,0,0.0,4.7,120.0,0.8,9.9,10.0,82.9,0.0,0,0.0,10.2,180.0,84.3,9.9,10.0
4,B6,B6,JFK,20.0,2023-10-05 21:55:00,2023-10-05 23:15:00,68.0,0.0,0,0.0,3.2,69.0,1.5,9.9,10.0,71.8,0.0,0,0.0,13.8,149.0,84.3,9.9,10.0
4,DL,9E,JFK,28.0,2023-10-05 22:33:00,2023-10-05 23:59:00,66.8,0.0,0,0.0,5.8,61.0,82.3,9.9,10.0,70.9,0.0,0,0.0,10.0,159.0,84.3,9.9,10.0
4,DL,9E,JFK,25.0,2023-10-05 15:20:00,2023-10-05 16:51:00,75.8,0.0,0,0.0,10.1,140.0,0.8,9.9,10.0,82.1,0.0,0,0.0,13.4,160.0,94.7,9.9,10.0
4,UA,OO,ORD,-7.0,2023-10-05 13:55:00,2023-10-05 16:49:00,68.6,0.0,0,0.0,5.4,267.0,88.1,9.9,10.0,82.1,0.0,0,0.0,13.4,160.0,94.7,9.9,10.0
4,UA,G7,ORD,-3.0,2023-10-05 09:00:00,2023-10-05 11:53:00,66.9,0.0,0,0.0,4.1,266.0,86.9,6.7,10.0,80.0,0.0,0,0.0,13.7,170.0,84.3,9.9,10.0
4,UA,UA,ORD,3.0,2023-10-05 18:20:00,2023-10-05 21:08:00,70.4,0.0,0,0.0,6.8,222.0,24.2,9.9,10.0,73.9,0.0,0,0.0,10.1,160.0,84.3,9.9,10.0
4,WN,WN,MCO,-13.0,2023-10-05 10:30:00,2023-10-05 13:10:00,82.8,0.0,0,0.0,11.5,69.0,3.2,9.9,10.0,82.9,0.0,0,0.0,11.4,190.0,84.3,9.9,10.0
4,AA,MQ,ORD,5.0,2023-10-12 18:45:00,2023-10-12 21:42:00,59.1,0.0,0,0.0,14.9,62.0,89.0,9.9,10.0,47.9,0.0,0,0.0,7.0,247.0,14.8,9.9,10.0
4,AA,MQ,ORD,-14.0,2023-10-12 08:15:00,2023-10-12 11:04:00,55.6,0.094,100,0.0,7.4,96.0,100.0,6.7,10.0,57.8,0.0,0,0.0,5.8,251.0,89.1,9.9,10.0
4,B6,B6,MCO,79.0,2023-10-12 08:07:00,2023-10-12 10:50:00,82.1,0.0,0,0.0,18.0,210.0,100.0,9.9,30.0,57.8,0.0,0,0.0,5.8,251.0,89.1,9.9,10.0
4,AA,MQ,ORD,-2.0,2023-10-12 13:20:00,2023-10-12 16:10:00,59.1,0.003,100,0.0,11.4,93.0,100.0,9.9,10.0,61.8,0.0,0,0.0,11.3,310.0,85.0,9.9,10.0
4,B6,B6,JFK,139.0,2023-10-12 13:30:00,2023-10-12 14:39:00,70.9,0.0,0,0.0,5.7,270.0,89.1,9.9,10.0,62.0,0.0,0,0.0,10.3,319.0,87.5,9.9,10.0
4,B6,B6,JFK,15.0,2023-10-12 21:55:00,2023-10-12 23:15:00,63.0,0.0,0,0.0,3.1,244.0,0.4,9.9,10.0,47.9,0.0,0,0.0,10.1,2.0,23.2,9.9,10.0
4,DL,9E,JFK,0.0,2023-10-12 15:25:00,2023-10-12 16:57:00,72.6,0.0,0,0.0,7.8,246.0,24.8,9.9,10.0,60.8,0.0,0,0.0,11.4,319.0,47.7,9.9,10.0
4,UA,OO,ORD,-11.0,2023-10-12 13:55:00,2023-10-12 16:49:00,60.8,0.0,0,0.0,13.8,81.0,92.8,9.9,10.0,60.8,0.0,0,0.0,11.4,319.0,47.7,9.9,10.0
4,UA,G7,ORD,5.0,2023-10-12 09:00:00,2023-10-12 11:53:00,56.4,0.051,100,0.0,5.0,93.0,100.0,7.2,10.0,59.9,0.0,0,0.0,6.8,290.0,89.6,9.9,10.0
4,UA,UA,ORD,57.0,2023-10-12 18:20:00,2023-10-12 21:08:00,59.9,0.0,0,0.0,14.7,62.0,92.8,9.9,10.0,48.8,0.0,0,0.0,4.4,243.0,1.1,9.9,10.0
4,WN,WN,MCO,27.0,2023-10-12 10:30:00,2023-10-12 13:10:00,83.1,0.01,100,0.0,17.3,209.0,90.4,9.9,60.0,60.1,0.0,0,0.0,10.3,280.0,87.7,9.9,10.0
4,AA,MQ,ORD,9.0,2023-10-19 18:45:00,2023-10-19 21:42:00,56.9,0.005,100,0.0,6.8,255.0,100.0,8.3,10.0,58.8,0.0,0,0.0,10.0,159.0,86.2,9.9,10.0
4,AA,MQ,ORD,-23.0,2023-10-19 08:15:00,2023-10-19 11:04:00,54.9,0.0,0,0.0,6.2,168.0,76.9,9.5,10.0,58.9,0.0,0,0.0,10.0,180.0,84.3,9.9,10.0
4,B6,B6,MCO,20.0,2023-10-19 08:07:00,2023-10-19 10:50:00,64.1,0.0,0,0.0,3.9,360.0,2.9,9.9,10.0,58.9,0.0,0,0.0,10.0,180.0,84.3,9.9,10.0
4,AA,MQ,ORD,9.0,2023-10-19 13:20:00,2023-10-19 16:10:00,57.9,0.0,0,0.0,8.9,230.0,100.0,9.9,10.0,64.0,0.0,0,0.0,10.3,171.0,84.3,9.9,10.0
4,B6,B6,JFK,-15.0,2023-10-19 13:30:00,2023-10-19 14:39:00,65.8,0.0,0,0.0,6.6,205.0,0.8,9.9,10.0,64.9,0.0,0,0.0,14.6,170.0,84.3,9.9,10.0
4,B6,B6,JFK,-23.0,2023-10-19 21:55:00,2023-10-19 23:15:00,60.1,0.0,0,0.0,8.8,219.0,2.7,9.9,10.0,59.9,0.0,0,0.0,8.8,156.0,84.3,9.9,10.0
4,DL,9E,JFK,-18.0,2023-10-19 15:25:00,2023-10-19 16:57:00,66.7,0.0,0,0.0,7.0,190.0,30.9,9.9,10.0,62.9,0.0,0,0.0,10.1,170.0,84.3,9.9,10.0
4,UA,OO,ORD,-12.0,2023-10-19 13:55:00,2023-10-19 16:49:00,56.9,0.0,0,0.0,8.8,212.0,100.0,8.7,10.0,62.9,0.0,0,0.0,10.1,170.0,84.3,9.9,10.0
4,UA,G7,ORD,-16.0,2023-10-19 09:00:00,2023-10-19 11:53:00,55.9,0.0,0,0.0,9.1,201.0,90.3,9.9,10.0,61.9,0.0,0,0.0,10.2,171.0,84.3,9.9,10.0
4,UA,UA,ORD,68.0,2023-10-19 18:20:00,2023-10-19 21:08:00,57.4,0.008,100,0.0,6.4,236.0,100.0,9.1,10.0,58.9,0.0,0,0.0,8.8,127.0,87.8,9.9,10.0
4,WN,WN,MCO,-21.0,2023-10-19 10:30:00,2023-10-19 13:10:00,73.2,0.0,0,0.0,6.2,21.0,2.9,9.9,10.0,62.0,0.0,0,0.0,11.3,150.0,84.7,9.9,10.0
