DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS,CRS_ELAPSED_TIME,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_temp,ORGIN_WTH_feelslike,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_preciptype,ORGIN_WTH_snow,ORGIN_WTH_windgust,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_severerisk,ORGIN_WTH_conditions,DEST_WTH_temp,DEST_WTH_feelslike,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_preciptype,DEST_WTH_snow,DEST_WTH_windgust,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_severerisk,DEST_WTH_conditions
6,UA,UA,1094,ORD,SYR,2050.0,-9.0,0,0,N,607,,,,0,,2022-02-26 18:10:00,2022-02-26 20:59:00,30.6,21.0,0.0,0,,0.0,24.6,12.1,228.0,0.0,9.9,10.0,Clear,28.1,18.2,0.0,0,,0.0,16.3,11.3,220.0,100.0,9.9,10.0,Overcast
6,AA,MQ,4134,ORD,SYR,1048.0,-7.0,0,0,N,607,,,,0,,2022-02-26 08:05:00,2022-02-26 10:55:00,16.8,5.9,0.0,0,,0.0,24.4,8.7,244.0,0.0,9.9,10.0,Clear,25.0,13.6,0.0,0,snow,0.0,16.1,12.7,240.0,52.7,9.8,10.0,Partially cloudy
6,B6,B6,116,JFK,SYR,1119.0,31.0,0,0,N,209,0.0,0.0,24.0,0,,2022-02-26 09:30:00,2022-02-26 10:48:00,29.8,24.7,0.0,0,,0.0,13.9,4.8,300.0,2.7,9.9,10.0,Clear,25.0,13.6,0.0,0,snow,0.0,16.1,12.7,240.0,52.7,9.8,10.0,Partially cloudy
6,B6,B6,656,MCO,SYR,1504.0,64.0,0,0,N,1053,0.0,22.0,0.0,0,,2022-02-26 11:15:00,2022-02-26 14:00:00,79.9,79.9,0.0,0,,0.0,3.8,3.0,33.0,5.9,9.9,10.0,Clear,28.1,15.4,0.0,0,,0.0,18.1,18.2,250.0,89.4,9.9,10.0,Partially cloudy
6,DL,9E,5446,JFK,SYR,1330.0,-15.0,0,0,N,209,,,,0,,2022-02-26 12:30:00,2022-02-26 13:45:00,34.8,32.0,0.0,0,,0.0,10.7,3.4,340.0,0.8,9.9,10.0,Clear,28.1,15.4,0.0,0,,0.0,18.1,18.2,250.0,89.4,9.9,10.0,Partially cloudy
6,UA,G7,4389,ORD,SYR,1317.0,-18.0,0,0,N,607,,,,0,,2022-02-26 10:45:00,2022-02-26 13:35:00,24.3,13.4,0.0,0,,0.0,22.8,11.6,257.0,18.0,9.9,10.0,Clear,28.1,15.4,0.0,0,,0.0,18.1,18.2,250.0,89.4,9.9,10.0,Partially cloudy
6,UA,YX,3467,ORD,SYR,1633.0,-8.0,0,0,N,607,,,,0,,2022-02-26 13:45:00,2022-02-26 16:41:00,30.9,20.5,0.0,0,,0.0,22.7,14.1,243.0,0.0,9.9,10.0,Clear,26.9,16.7,0.0,0,snow,0.0,19.7,11.3,249.0,99.8,3.8,10.0,Overcast
6,WN,WN,3479,MCO,SYR,1511.0,26.0,0,0,N,1053,0.0,26.0,0.0,0,,2022-02-26 12:00:00,2022-02-26 14:45:00,80.9,82.5,0.0,0,,0.0,2.2,5.1,101.0,47.8,9.9,10.0,Partially cloudy,28.9,18.1,0.0,0,,0.0,19.0,13.7,239.0,89.6,9.9,10.0,Partially cloudy
7,AA,MQ,4134,ORD,SYR,1030.0,-25.0,0,0,N,607,,,,0,,2022-02-06 08:05:00,2022-02-06 10:55:00,20.6,8.6,0.0,0,,0.0,24.2,11.8,210.0,63.5,9.9,10.0,Partially cloudy,22.7,10.3,0.0,0,,0.0,25.9,13.6,139.0,26.2,9.9,10.0,Partially cloudy
7,B6,B6,116,JFK,SYR,1342.0,178.0,0,0,N,209,0.0,0.0,143.0,0,,2022-02-06 09:25:00,2022-02-06 10:44:00,23.9,15.9,0.0,0,,0.0,9.8,6.9,42.0,0.4,9.9,10.0,Clear,22.7,10.3,0.0,0,,0.0,25.9,13.6,139.0,26.2,9.9,10.0,Partially cloudy
7,B6,B6,2516,JFK,SYR,2351.0,36.0,0,0,N,209,0.0,0.0,3.0,0,,2022-02-06 21:59:00,2022-02-06 23:15:00,30.7,24.1,0.0,0,,0.0,8.1,6.8,22.0,29.7,9.9,10.0,Partially cloudy,26.6,13.6,0.0,0,,0.0,25.3,17.6,169.0,26.2,9.9,10.0,Partially cloudy
7,B6,B6,656,MCO,SYR,2139.0,159.0,0,0,N,1053,0.0,0.0,76.0,0,,2022-02-06 16:17:00,2022-02-06 19:00:00,66.9,66.9,0.0,0,,0.0,7.8,7.9,340.0,98.8,9.9,10.0,Overcast,27.9,19.8,0.0,0,,0.0,34.4,8.1,140.0,26.2,9.9,10.0,Partially cloudy
7,DL,9E,5446,JFK,SYR,1331.0,-14.0,0,0,N,209,,,,0,,2022-02-06 12:30:00,2022-02-06 13:45:00,29.7,26.0,0.0,0,,0.0,8.5,3.5,161.1,1.5,9.9,10.0,Clear,29.8,19.7,0.0,0,,0.0,19.5,12.8,160.0,47.3,9.9,10.0,Partially cloudy
7,UA,OO,5429,ORD,SYR,1331.0,-6.0,0,0,N,607,,,,0,,2022-02-06 10:45:00,2022-02-06 13:37:00,29.0,18.4,0.0,0,,0.0,21.9,13.5,212.0,90.3,9.9,10.0,Overcast,29.8,19.7,0.0,0,,0.0,19.5,12.8,160.0,47.3,9.9,10.0,Partially cloudy
7,UA,G7,4576,ORD,SYR,1654.0,-26.0,0,0,N,607,,,,0,,2022-02-06 14:30:00,2022-02-06 17:20:00,32.9,23.6,0.0,0,,0.0,15.4,12.7,200.0,78.4,9.9,10.0,Partially cloudy,30.7,22.5,0.0,0,,0.0,28.6,9.2,150.0,26.2,9.9,10.0,Partially cloudy
7,UA,OO,5418,ORD,SYR,2051.0,-1.0,0,0,N,607,,,,0,,2022-02-06 17:55:00,2022-02-06 20:52:00,30.8,21.3,0.0,0,,0.0,26.6,11.8,217.0,24.2,9.9,10.0,Partially cloudy,25.9,19.1,0.0,0,,0.0,18.8,5.8,139.0,0.0,9.9,10.0,Clear
7,AA,MQ,4134,ORD,SYR,1103.0,8.0,0,0,N,607,,,,0,,2022-02-13 08:05:00,2022-02-13 10:55:00,14.4,3.2,0.0,0,,0.0,11.6,8.2,300.0,100.0,8.3,10.0,Overcast,17.8,12.8,0.0,0,,0.0,5.1,3.2,339.0,89.6,9.7,10.0,Partially cloudy
7,B6,B6,116,JFK,SYR,1244.0,120.0,0,0,N,209,0.0,68.0,9.0,0,,2022-02-13 09:25:00,2022-02-13 10:44:00,33.9,26.0,0.0,0,snow,0.04,6.5,10.2,69.0,100.0,1.2,10.0,Overcast,17.8,12.8,0.0,0,,0.0,5.1,3.2,339.0,89.6,9.7,10.0,Partially cloudy
7,B6,B6,2516,JFK,SYR,320.0,245.0,0,0,N,209,0.0,0.0,51.0,0,,2022-02-13 21:59:00,2022-02-13 23:15:00,29.7,21.9,0.0,0,,0.0,19.7,8.2,47.0,100.0,9.9,10.0,Overcast,10.9,-0.7,0.0,0,,0.0,16.1,7.8,353.0,98.6,3.7,10.0,Overcast
7,B6,B6,656,MCO,SYR,1839.0,-21.0,0,0,N,1053,,,,0,,2022-02-13 16:17:00,2022-02-13 19:00:00,72.8,72.8,0.0,0,,0.0,15.7,11.3,287.0,98.6,9.9,10.0,Overcast,14.0,3.1,0.0,0,,0.0,10.7,7.7,331.0,52.7,9.6,10.0,Partially cloudy
7,DL,9E,5446,JFK,SYR,1542.0,117.0,0,0,N,209,39.0,78.0,0.0,0,,2022-02-13 12:30:00,2022-02-13 13:45:00,33.1,25.0,0.001,100,"rain,snow",0.12,10.3,10.1,58.0,100.0,1.2,10.0,"Snow, Rain, Overcast",19.9,9.4,0.0,0,,0.0,8.7,9.1,311.0,100.0,4.9,10.0,Overcast
7,UA,G7,4389,ORD,SYR,1320.0,-15.0,0,0,N,607,,,,0,,2022-02-13 10:45:00,2022-02-13 13:35:00,16.8,6.0,0.0,0,,0.0,8.3,8.4,324.0,72.8,9.9,10.0,Partially cloudy,19.9,9.4,0.0,0,,0.0,8.7,9.1,311.0,100.0,4.9,10.0,Overcast
7,UA,UA,1094,ORD,SYR,2052.0,-7.0,0,0,N,607,,,,0,,2022-02-13 18:10:00,2022-02-13 20:59:00,17.1,6.9,0.0,0,,0.0,7.4,7.8,308.0,24.2,9.9,10.0,Partially cloudy,12.7,4.8,0.0,0,,0.0,14.3,4.7,340.0,96.6,3.5,10.0,Overcast
7,UA,YX,3467,ORD,SYR,1625.0,-16.0,0,0,N,607,,,,0,,2022-02-13 13:45:00,2022-02-13 16:41:00,19.1,7.8,0.0,0,,0.0,19.7,9.9,317.0,49.5,9.9,10.0,Partially cloudy,17.8,8.4,0.0,0,,0.0,11.0,7.0,320.0,89.2,9.9,10.0,Partially cloudy
7,AA,OO,3253,ORD,SYR,1510.0,-19.0,0,0,N,607,,,,0,,2022-02-20 12:40:00,2022-02-20 15:29:00,47.1,38.7,0.0,0,,0.0,41.6,26.6,217.0,18.0,9.9,10.0,Clear,37.9,30.3,0.0,0,,0.0,21.9,11.5,179.0,85.6,9.9,10.0,Partially cloudy
7,AA,OO,3294,ORD,SYR,2325.0,20.0,0,0,N,607,0.0,0.0,0.0,0,,2022-02-20 20:10:00,2022-02-20 23:05:00,43.8,39.1,0.0,0,,0.0,23.0,8.3,203.0,78.4,9.9,10.0,Partially cloudy,41.9,33.4,0.0,0,,0.0,25.2,18.0,199.0,50.8,9.9,10.0,Partially cloudy
7,B6,B6,116,JFK,SYR,1028.0,-13.0,0,0,N,209,,,,0,,2022-02-20 09:24:00,2022-02-20 10:41:00,27.9,20.6,0.0,0,,0.0,10.3,6.9,320.0,0.8,9.9,10.0,Clear,25.0,12.2,0.0,0,,0.0,27.7,16.0,180.0,87.0,9.9,10.0,Partially cloudy
7,B6,B6,656,MCO,SYR,1556.0,116.0,0,0,N,1053,0.0,1.0,97.0,0,,2022-02-20 11:15:00,2022-02-20 14:00:00,74.0,74.0,0.0,0,,0.0,24.9,16.3,98.0,3.9,9.9,10.0,Clear,34.9,25.0,0.0,0,,0.0,26.4,16.1,180.0,95.9,9.9,10.0,Overcast
7,DL,9E,5446,JFK,SYR,1333.0,-12.0,0,0,N,209,,,,0,,2022-02-20 12:30:00,2022-02-20 13:45:00,31.8,25.4,0.0,0,,0.0,33.3,6.8,211.0,1.5,9.9,10.0,Clear,34.9,25.0,0.0,0,,0.0,26.4,16.1,180.0,95.9,9.9,10.0,Overcast
7,UA,G7,4389,ORD,SYR,1333.0,-2.0,0,0,N,607,,,,0,,2022-02-20 10:45:00,2022-02-20 13:35:00,41.5,32.5,0.0,0,,0.0,37.1,19.8,209.0,0.0,9.9,10.0,Clear,34.9,25.0,0.0,0,,0.0,26.4,16.1,180.0,95.9,9.9,10.0,Overcast
7,UA,UA,1094,ORD,SYR,2147.0,48.0,0,0,N,607,0.0,0.0,48.0,0,,2022-02-20 18:10:00,2022-02-20 20:59:00,45.7,40.0,0.0,0,,0.0,24.2,12.0,209.0,52.9,9.9,10.0,Partially cloudy,41.9,33.7,0.0,0,,0.0,33.3,17.0,198.0,47.3,9.9,10.0,Partially cloudy
7,UA,YX,3467,ORD,SYR,1630.0,-11.0,0,0,N,607,,,,0,,2022-02-20 13:45:00,2022-02-20 16:41:00,48.4,40.4,0.0,0,,0.0,42.7,26.5,229.0,24.2,9.9,10.0,Partially cloudy,39.7,30.9,0.0,0,,0.0,24.1,17.0,179.0,84.3,9.9,10.0,Partially cloudy
7,AA,OO,3253,ORD,SYR,1534.0,5.0,0,0,N,607,,,,0,,2022-02-27 12:40:00,2022-02-27 15:29:00,43.0,38.1,0.0,0,,0.0,7.4,8.4,311.0,6.2,9.9,10.0,Clear,33.1,20.4,0.0,0,snow,0.35,33.5,23.9,279.0,100.0,0.7,10.0,Overcast
7,AA,OO,3294,ORD,SYR,2253.0,-12.0,0,0,N,607,,,,0,,2022-02-27 20:10:00,2022-02-27 23:05:00,35.1,32.7,0.0,0,,0.0,1.3,3.1,78.0,0.0,9.9,10.0,Clear,25.9,14.7,0.0,0,,0.0,29.9,12.9,321.0,52.7,9.9,10.0,Partially cloudy
7,AA,MQ,4134,ORD,SYR,1058.0,3.0,0,0,N,607,,,,0,,2022-02-27 08:05:00,2022-02-27 10:55:00,30.1,21.3,0.0,0,,0.0,20.8,10.1,265.0,24.2,9.9,10.0,Partially cloudy,30.8,20.0,0.0,0,,0.0,26.4,15.1,231.0,100.0,8.5,10.0,Overcast
7,B6,B6,116,JFK,SYR,1652.0,371.0,0,0,N,209,0.0,0.0,0.0,0,,2022-02-27 09:24:00,2022-02-27 10:41:00,33.9,24.2,0.0,0,,0.0,23.3,14.7,258.0,0.4,9.9,10.0,Clear,30.8,20.0,0.0,0,,0.0,26.4,15.1,231.0,100.0,8.5,10.0,Overcast
7,B6,B6,656,MCO,SYR,1348.0,-12.0,0,0,N,1053,,,,0,,2022-02-27 11:15:00,2022-02-27 14:00:00,78.1,78.1,0.0,0,,0.0,5.6,6.8,241.0,88.5,9.9,10.0,Partially cloudy,34.0,22.4,0.0,0,snow,0.04,29.4,20.8,241.0,100.0,6.2,10.0,Overcast
7,DL,9E,5446,JFK,SYR,1339.0,-6.0,0,0,N,209,,,,0,,2022-02-27 12:30:00,2022-02-27 13:45:00,42.0,33.6,0.0,0,,0.0,28.7,18.2,259.0,0.4,9.9,10.0,Clear,34.0,22.4,0.0,0,snow,0.04,29.4,20.8,241.0,100.0,6.2,10.0,Overcast
7,UA,G7,4389,ORD,SYR,1344.0,9.0,0,0,N,607,,,,0,,2022-02-27 10:45:00,2022-02-27 13:35:00,39.8,33.6,0.0,0,,0.0,11.4,9.4,291.0,24.2,9.9,10.0,Partially cloudy,34.0,22.4,0.0,0,snow,0.04,29.4,20.8,241.0,100.0,6.2,10.0,Overcast
7,UA,UA,1094,ORD,SYR,2101.0,2.0,0,0,N,607,,,,0,,2022-02-27 18:10:00,2022-02-27 20:59:00,39.4,34.1,0.0,0,,0.0,5.8,7.7,262.0,24.2,9.9,10.0,Partially cloudy,28.8,15.6,0.0,0,,0.0,30.2,20.9,301.0,96.5,9.9,10.0,Overcast
7,UA,YX,3467,ORD,SYR,1634.0,-7.0,0,0,N,607,,,,0,,2022-02-27 13:45:00,2022-02-27 16:41:00,43.7,38.3,0.0,0,,0.0,5.6,10.0,330.0,24.2,9.9,10.0,Partially cloudy,30.7,16.9,0.0,0,,0.0,34.5,25.2,290.0,86.7,9.6,10.0,Partially cloudy
1,AA,PT,6085,ORD,SYR,1045.0,-10.0,0,0,N,607,,,,0,,2022-03-07 08:00:00,2022-03-07 10:55:00,32.5,24.6,0.008,100,"rain,snow",0.01,19.9,9.5,311.0,100.0,1.2,10.0,"Snow, Rain, Overcast",37.9,33.4,0.054,100,rain,0.0,6.3,5.8,54.0,100.0,3.6,10.0,"Rain, Overcast"
1,B6,B6,116,JFK,SYR,1023.0,-22.0,0,0,N,209,,,,0,,2022-03-07 09:24:00,2022-03-07 10:45:00,63.1,63.1,0.0,0,,0.0,8.3,4.8,283.0,1.5,9.9,10.0,Clear,37.9,33.4,0.054,100,rain,0.0,6.3,5.8,54.0,100.0,3.6,10.0,"Rain, Overcast"
1,B6,B6,656,MCO,SYR,1352.0,-6.0,0,0,N,1053,,,,0,,2022-03-07 11:11:00,2022-03-07 13:58:00,82.2,84.0,0.0,0,,0.0,14.3,12.9,168.0,49.8,9.9,10.0,Partially cloudy,38.8,33.8,0.011,100,rain,0.0,6.7,6.9,110.0,100.0,9.7,10.0,"Rain, Overcast"
1,DL,9E,5446,JFK,SYR,1328.0,-13.0,0,0,N,209,,,,0,,2022-03-07 12:30:00,2022-03-07 13:41:00,66.8,66.8,0.0,0,,0.0,30.2,0.4,5.0,27.7,9.9,10.0,Partially cloudy,38.8,33.8,0.011,100,rain,0.0,6.7,6.9,110.0,100.0,9.7,10.0,"Rain, Overcast"
1,UA,G7,4389,ORD,SYR,1411.0,32.0,0,0,N,607,0.0,25.0,4.0,0,,2022-03-07 10:50:00,2022-03-07 13:39:00,34.7,25.2,0.001,100,"rain,snow",0.0,24.2,14.3,311.0,100.0,2.2,10.0,"Snow, Rain, Overcast",38.8,33.8,0.011,100,rain,0.0,6.7,6.9,110.0,100.0,9.7,10.0,"Rain, Overcast"
1,DL,9E,4730,JFK,SYR,1627.0,7.0,0,0,N,209,,,,0,,2022-03-07 15:00:00,2022-03-07 16:20:00,69.5,69.5,0.0,0,,0.0,32.0,22.3,259.0,49.6,9.9,10.0,Partially cloudy,39.9,33.5,0.0,0,,0.0,9.2,10.0,341.0,100.0,3.9,10.0,Overcast
1,UA,UA,1094,ORD,SYR,2054.0,-4.0,0,0,N,607,,,,0,,2022-03-07 18:09:00,2022-03-07 20:58:00,34.7,25.8,0.0,0,,0.0,19.0,13.0,300.0,100.0,9.9,10.0,Overcast,35.1,25.4,0.0,0,,0.0,28.9,15.2,271.0,100.0,2.8,10.0,Overcast
1,UA,OO,5587,ORD,SYR,1632.0,-10.0,0,0,N,607,,,,0,,2022-03-07 13:49:00,2022-03-07 16:42:00,36.5,27.2,0.0,0,,0.0,22.2,15.4,309.0,100.0,9.9,10.0,Overcast,39.1,39.1,0.0,0,,0.0,6.9,0.2,4.0,100.0,8.6,10.0,Overcast
1,AA,PT,6085,ORD,SYR,1058.0,3.0,0,0,N,607,,,,0,,2022-03-14 08:00:00,2022-03-14 10:55:00,41.7,36.9,0.0,0,,0.0,8.9,7.7,193.0,78.4,9.9,10.0,Partially cloudy,38.1,30.8,0.0,0,,0.0,15.4,11.1,220.0,87.8,9.9,10.0,Partially cloudy
1,B6,B6,116,JFK,SYR,1050.0,5.0,0,0,N,209,,,,0,,2022-03-14 09:24:00,2022-03-14 10:45:00,38.1,33.7,0.0,0,,0.0,20.8,5.7,252.0,0.4,9.9,10.0,Clear,38.1,30.8,0.0,0,,0.0,15.4,11.1,220.0,87.8,9.9,10.0,Partially cloudy
1,B6,B6,656,MCO,SYR,1447.0,49.0,0,0,N,1053,0.0,0.0,41.0,0,,2022-03-14 11:11:00,2022-03-14 13:58:00,73.1,73.1,0.0,0,,0.0,17.2,10.4,64.0,2.9,9.9,10.0,Clear,44.9,39.2,0.0,0,,0.0,20.8,11.3,229.0,99.6,9.9,10.0,Overcast
1,DL,9E,5446,JFK,SYR,1334.0,-7.0,0,0,N,209,,,,0,,2022-03-14 12:30:00,2022-03-14 13:41:00,48.9,44.7,0.0,0,,0.0,16.3,10.0,260.0,0.4,9.9,10.0,Clear,44.9,39.2,0.0,0,,0.0,20.8,11.3,229.0,99.6,9.9,10.0,Overcast
1,UA,G7,4389,ORD,SYR,1320.0,-19.0,0,0,N,607,,,,0,,2022-03-14 10:50:00,2022-03-14 13:39:00,54.4,54.4,0.0,0,,0.0,23.0,15.4,222.0,78.4,9.9,10.0,Partially cloudy,44.9,39.2,0.0,0,,0.0,20.8,11.3,229.0,99.6,9.9,10.0,Overcast
1,DL,9E,4730,JFK,SYR,1615.0,-5.0,0,0,N,209,,,,0,,2022-03-14 15:00:00,2022-03-14 16:20:00,55.9,55.9,0.0,0,,0.0,20.8,9.2,249.0,1.5,9.9,10.0,Clear,47.9,43.7,0.0,0,,0.0,17.7,9.2,182.0,99.3,9.9,10.0,Overcast
1,UA,UA,1094,ORD,SYR,2046.0,-12.0,0,0,N,607,,,,0,,2022-03-14 18:09:00,2022-03-14 20:58:00,60.1,60.1,0.0,0,,0.0,21.2,14.3,254.0,84.4,9.9,10.0,Partially cloudy,44.7,40.5,0.0,0,,0.0,18.1,7.6,214.0,88.2,9.9,10.0,Partially cloudy
1,UA,OO,5587,ORD,SYR,1631.0,-11.0,0,0,N,607,,,,0,,2022-03-14 13:49:00,2022-03-14 16:42:00,62.0,62.0,0.0,0,,0.0,29.8,15.1,241.0,78.4,9.9,10.0,Partially cloudy,48.8,44.5,0.0,0,,0.0,18.8,10.1,199.0,95.0,9.9,10.0,Overcast
1,AA,PT,6085,ORD,SYR,1028.0,-27.0,0,0,N,607,,,,0,,2022-03-21 08:00:00,2022-03-21 10:55:00,49.8,47.2,0.0,0,,0.0,8.5,6.5,177.0,78.4,9.9,10.0,Partially cloudy,46.9,40.9,0.0,0,,0.0,20.8,13.9,290.0,26.2,9.9,10.0,Partially cloudy
1,B6,B6,116,JFK,SYR,1031.0,-14.0,0,0,N,209,,,,0,,2022-03-21 09:24:00,2022-03-21 10:45:00,47.8,44.5,0.0,0,,0.0,51.7,7.1,243.0,0.4,9.9,10.0,Clear,46.9,40.9,0.0,0,,0.0,20.8,13.9,290.0,26.2,9.9,10.0,Partially cloudy
1,B6,B6,656,MCO,SYR,1358.0,0.0,0,0,N,1053,,,,0,,2022-03-21 11:11:00,2022-03-21 13:58:00,74.9,74.9,0.0,0,,0.0,22.9,14.2,96.0,2.9,9.9,10.0,Clear,51.1,51.1,0.0,0,,0.0,34.9,21.8,299.0,26.6,9.9,10.0,Partially cloudy
1,DL,9E,5446,JFK,SYR,1339.0,-2.0,0,0,N,209,,,,0,,2022-03-21 12:30:00,2022-03-21 13:41:00,55.1,55.1,0.0,0,,0.0,16.2,10.3,252.0,0.4,9.9,10.0,Clear,51.1,51.1,0.0,0,,0.0,34.9,21.8,299.0,26.6,9.9,10.0,Partially cloudy
1,UA,G7,4389,ORD,SYR,1326.0,-13.0,0,0,N,607,,,,0,,2022-03-21 10:50:00,2022-03-21 13:39:00,64.3,64.3,0.0,0,,0.0,24.0,13.5,215.0,78.4,9.9,10.0,Partially cloudy,51.1,51.1,0.0,0,,0.0,34.9,21.8,299.0,26.6,9.9,10.0,Partially cloudy
1,DL,9E,4730,JFK,SYR,1616.0,-4.0,0,0,N,209,,,,0,,2022-03-21 15:00:00,2022-03-21 16:20:00,62.8,62.8,0.009,100,rain,0.0,23.5,10.6,262.0,0.4,9.9,10.0,Rain,49.9,43.4,0.0,0,,0.0,32.3,20.6,299.0,84.3,9.9,10.0,Partially cloudy
1,UA,UA,1094,ORD,SYR,2045.0,-13.0,0,0,N,607,,,,0,,2022-03-21 18:09:00,2022-03-21 20:58:00,72.5,72.5,0.0,0,,0.0,20.8,11.0,211.0,85.6,9.9,10.0,Partially cloudy,40.9,35.2,0.0,0,,0.0,16.8,9.1,281.0,47.3,9.9,10.0,Partially cloudy
1,UA,OO,5587,ORD,SYR,1631.0,-11.0,0,0,N,607,,,,0,,2022-03-21 13:49:00,2022-03-21 16:42:00,73.5,73.5,0.0,0,,0.0,24.4,15.0,228.0,78.4,9.9,10.0,Partially cloudy,49.9,42.6,0.0,0,,0.0,35.4,24.9,300.0,84.3,9.9,10.0,Partially cloudy
1,AA,PT,6085,ORD,SYR,1055.0,0.0,0,0,N,607,,,,0,,2022-03-28 08:00:00,2022-03-28 10:55:00,26.8,18.0,0.0,0,,0.0,17.4,8.8,333.0,24.2,9.9,10.0,Partially cloudy,17.1,-1.3,0.0,0,,0.0,32.5,25.0,291.0,99.8,6.1,10.0,Overcast
1,B6,B6,116,JFK,SYR,1051.0,8.0,0,0,N,209,,,,0,,2022-03-28 09:30:00,2022-03-28 10:43:00,30.6,24.9,0.0,0,,0.0,42.9,5.5,300.0,48.6,9.9,10.0,Partially cloudy,17.1,-1.3,0.0,0,,0.0,32.5,25.0,291.0,99.8,6.1,10.0,Overcast
1,B6,B6,656,MCO,SYR,1438.0,42.0,0,0,N,1053,0.0,9.0,0.0,0,,2022-03-28 11:11:00,2022-03-28 13:56:00,74.9,74.9,0.0,0,,0.0,13.2,12.3,292.0,28.0,9.9,10.0,Partially cloudy,16.2,-0.5,0.0,0,,0.0,31.1,19.2,290.0,100.0,1.1,10.0,Overcast
1,DL,9E,5446,JFK,SYR,1333.0,-8.0,0,0,N,209,,,,0,,2022-03-28 12:30:00,2022-03-28 13:41:00,33.8,23.8,0.0,0,,0.0,27.9,15.2,271.0,88.1,9.9,10.0,Partially cloudy,16.2,-0.5,0.0,0,,0.0,31.1,19.2,290.0,100.0,1.1,10.0,Overcast
1,DL,9E,4730,JFK,SYR,1615.0,-5.0,0,0,N,209,,,,0,,2022-03-28 15:00:00,2022-03-28 16:20:00,32.9,27.8,0.0,0,,0.0,31.8,5.3,317.0,99.6,9.9,10.0,Overcast,17.1,0.6,0.0,0,,0.0,29.6,19.6,291.0,100.0,0.6,10.0,Overcast
1,UA,UA,1185,ORD,SYR,2143.0,-16.0,0,0,N,607,,,,0,,2022-03-28 19:06:00,2022-03-28 21:59:00,29.7,20.7,0.0,0,,0.0,9.2,10.4,85.0,78.4,9.9,10.0,Partially cloudy,20.1,5.6,0.0,0,,0.0,30.6,16.9,281.0,89.6,9.9,10.0,Partially cloudy
1,UA,G7,4389,ORD,SYR,1403.0,38.0,0,0,N,607,0.0,0.0,0.0,0,,2022-03-28 10:35:00,2022-03-28 13:25:00,31.4,23.0,0.0,0,,0.0,19.7,9.9,6.0,44.0,9.9,10.0,Partially cloudy,17.1,0.6,0.0,0,,0.0,32.8,19.7,282.0,89.6,1.5,10.0,Partially cloudy
1,UA,OO,5421,ORD,SYR,1657.0,9.0,0,0,N,607,,,,0,,2022-03-28 13:55:00,2022-03-28 16:48:00,33.7,26.1,0.0,0,,0.0,20.8,9.4,69.0,78.4,9.9,10.0,Partially cloudy,18.0,1.8,0.019,100,snow,0.0,29.8,19.6,291.0,100.0,1.3,10.0,"Snow, Overcast"
2,AA,OO,3253,ORD,SYR,1507.0,-22.0,0,0,N,607,,,,0,,2022-03-01 12:40:00,2022-03-01 15:29:00,51.2,51.2,0.0,0,,0.0,5.1,1.9,17.0,84.4,9.9,10.0,Partially cloudy,43.8,39.7,0.0,0,rain,0.0,23.7,7.1,171.0,100.0,9.9,10.0,Overcast
2,AA,OO,3294,ORD,SYR,2015.0,-5.0,0,0,N,607,,,,0,,2022-03-01 17:30:00,2022-03-01 20:20:00,39.3,33.0,0.0,0,,0.0,6.9,9.5,81.0,24.2,9.6,10.0,Partially cloudy,38.7,32.0,0.034,100,rain,0.12,12.8,10.1,272.0,100.0,6.6,10.0,"Rain, Overcast"
2,UA,UA,1094,ORD,SYR,2051.0,-8.0,0,0,N,607,,,,0,,2022-03-01 18:10:00,2022-03-01 20:59:00,39.3,33.0,0.0,0,,0.0,6.9,9.5,81.0,24.2,9.6,10.0,Partially cloudy,35.8,29.5,0.012,100,rain,0.0,22.1,8.0,280.0,100.0,4.9,10.0,"Rain, Overcast"
2,B6,B6,116,JFK,SYR,1033.0,-8.0,0,0,N,209,,,,0,,2022-03-01 09:24:00,2022-03-01 10:41:00,38.0,31.1,0.0,0,,0.0,19.3,10.2,200.0,100.0,9.9,10.0,Overcast,37.9,29.4,0.0,0,,0.0,29.3,14.1,170.0,100.0,9.9,10.0,Overcast
2,B6,B6,656,MCO,SYR,1407.0,7.0,0,0,N,1053,,,,0,,2022-03-01 11:15:00,2022-03-01 14:00:00,64.3,64.3,0.0,0,,0.0,12.8,8.0,358.0,98.3,9.9,10.0,Overcast,42.0,38.8,0.0,0,,0.0,27.5,5.1,189.0,100.0,9.9,10.0,Overcast
