MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
6,1,6/6/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,948,-19,0,0,N,607,,,,0
6,1,6/6/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1659,0,0,0,N,607,,,,0
6,1,6/13/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1850,49,0,0,N,607,0,0,0,0
6,1,6/13/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,125,128,0,0,N,607,0,0,128,0
6,1,6/13/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1248,5,0,0,N,607,,,,0
6,1,6/13/22 0:00,B6,B6,2516,JFK,SYR,2259,13,127,74,0,0,N,209,0,1,50,0
6,1,6/13/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1040,-13,0,0,N,209,,,,0
6,1,6/13/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1821,-9,0,0,N,209,,,,0
6,1,6/13/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2313,-24,0,0,N,209,,,,0
6,1,6/13/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,26,27,0,0,N,607,24,0,3,0
6,1,6/13/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,959,-8,0,0,N,607,,,,0
6,1,6/13/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1645,-14,0,0,N,607,,,,0
6,1,6/20/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1748,-13,0,0,N,607,,,,0
6,1,6/20/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2325,8,0,0,N,607,,,,0
6,1,6/20/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1236,-7,0,0,N,607,,,,0
6,1,6/20/22 0:00,B6,B6,2516,JFK,SYR,2259,13,102,49,0,0,N,209,0,0,14,0
6,1,6/20/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1034,-19,0,0,N,209,,,,0
6,1,6/20/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1830,0,0,0,N,209,,,,0
6,1,6/20/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2318,-19,0,0,N,209,,,,0
6,1,6/20/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2345,-14,0,0,N,607,,,,0
6,1,6/20/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,1017,10,0,0,N,607,,,,0
6,1,6/20/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1648,-11,0,0,N,607,,,,0
6,1,6/27/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1744,-17,0,0,N,607,,,,0
6,1,6/27/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2355,38,0,0,N,607,0,2,36,0
6,1,6/27/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1233,-10,0,0,N,607,,,,0
6,1,6/27/22 0:00,B6,B6,2516,JFK,SYR,2259,13,113,60,0,0,N,209,0,0,33,0
6,1,6/27/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1049,-4,0,0,N,209,,,,0
6,1,6/27/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1807,-23,0,0,N,209,,,,0
6,1,6/27/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,,,1,0,N,209,,,,0
6,1,6/27/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,10,11,0,0,N,607,,,,0
6,1,6/27/22 0:00,UA,UA,288,ORD,SYR,1355,1650,1634,-16,0,0,N,607,,,,0
6,1,6/27/22 0:00,UA,OO,5573,ORD,SYR,715,1005,956,-9,0,0,N,607,,,,0
6,2,6/7/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1802,1,0,0,N,607,,,,0
6,2,6/7/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2315,-2,0,0,N,607,,,,0
6,2,6/7/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1229,-14,0,0,N,607,,,,0
6,2,6/7/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2315,8,0,0,N,209,,,,0
6,2,6/7/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1426,-10,0,0,N,1053,,,,0
6,2,6/7/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1030,-23,0,0,N,209,,,,0
6,2,6/7/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1814,-16,0,0,N,209,,,,0
6,2,6/7/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2326,-11,0,0,N,209,,,,0
6,2,6/7/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2358,-1,0,0,N,607,,,,0
6,2,6/7/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,1007,0,0,0,N,607,,,,0
6,2,6/7/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1640,-19,0,0,N,607,,,,0
6,2,6/14/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1815,14,0,0,N,607,,,,0
6,2,6/14/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2318,1,0,0,N,607,,,,0
6,2,6/14/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1232,-11,0,0,N,607,,,,0
6,2,6/14/22 0:00,B6,B6,2516,JFK,SYR,2259,13,131,78,0,0,N,209,0,0,7,0
6,2,6/14/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1052,-1,0,0,N,209,,,,0
6,2,6/14/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1813,-17,0,0,N,209,,,,0
6,2,6/14/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2308,-29,0,0,N,209,,,,0
6,2,6/14/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2357,-2,0,0,N,607,,,,0
6,2,6/14/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,952,-15,0,0,N,607,,,,0
6,2,6/14/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1645,-14,0,0,N,607,,,,0
6,2,6/21/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1809,8,0,0,N,607,,,,0
6,2,6/21/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2329,12,0,0,N,607,,,,0
6,2,6/21/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1241,-2,0,0,N,607,,,,0
6,2,6/21/22 0:00,B6,B6,2516,JFK,SYR,2259,13,24,11,0,0,N,209,,,,0
6,2,6/21/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1033,-20,0,0,N,209,,,,0
6,2,6/21/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1804,-26,0,0,N,209,,,,0
6,2,6/21/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2309,-28,0,0,N,209,,,,0
6,2,6/21/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2330,-29,0,0,N,607,,,,0
6,2,6/21/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,1021,14,0,0,N,607,,,,0
6,2,6/21/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1642,-17,0,0,N,607,,,,0
6,2,6/28/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1751,-10,0,0,N,607,,,,0
6,2,6/28/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2308,-9,0,0,N,607,,,,0
6,2,6/28/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1217,-26,0,0,N,607,,,,0
6,2,6/28/22 0:00,B6,B6,2516,JFK,SYR,2259,13,119,66,0,0,N,209,0,0,37,0
6,2,6/28/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1034,-19,0,0,N,209,,,,0
6,2,6/28/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1808,-22,0,0,N,209,,,,0
6,2,6/28/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2357,20,0,0,N,209,0,0,20,0
6,2,6/28/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2351,-8,0,0,N,607,,,,0
6,2,6/28/22 0:00,UA,UA,288,ORD,SYR,1355,1650,,,1,0,N,607,,,,0
6,3,6/1/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1230,-10,0,0,N,607,,,,0
6,3,6/1/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1631,8,0,0,N,607,,,,0
6,3,6/1/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2303,-12,0,0,N,607,,,,0
6,3,6/1/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,,,1,0,N,209,,,,0
6,3,6/1/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1658,,0,1,N,1053,,,,1
6,3,6/1/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1807,102,0,0,N,209,0,102,0,0
6,3,6/1/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,,,1,0,N,209,,,,0
6,3,6/1/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1348,-16,0,0,N,209,,,,0
6,3,6/1/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2028,-23,0,0,N,607,,,,0
6,3,6/1/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1344,18,0,0,N,607,0,18,0,0
6,3,6/1/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1727,30,0,0,N,607,0,0,0,0
6,3,6/8/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,2023,142,0,0,N,607,0,11,28,0
6,3,6/8/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2258,-19,0,0,N,607,,,,0
6,3,6/8/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1222,-21,0,0,N,607,,,,0
6,3,6/8/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2315,8,0,0,N,209,,,,0
6,3,6/8/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1433,-3,0,0,N,1053,,,,0
6,3,6/8/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1031,-22,0,0,N,209,,,,0
6,3,6/8/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1828,-2,0,0,N,209,,,,0
6,3,6/8/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2318,-19,0,0,N,209,,,,0
6,3,6/8/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2347,-12,0,0,N,607,,,,0
6,3,6/8/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,956,-11,0,0,N,607,,,,0
6,3,6/8/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1706,7,0,0,N,607,,,,0
6,3,6/15/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1752,-9,0,0,N,607,,,,0
6,3,6/15/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2256,-21,0,0,N,607,,,,0
6,3,6/15/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1338,55,0,0,N,607,0,4,0,0
6,3,6/15/22 0:00,B6,B6,2516,JFK,SYR,2259,13,24,11,0,0,N,209,,,,0
6,3,6/15/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1051,-2,0,0,N,209,,,,0
6,3,6/15/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1804,-26,0,0,N,209,,,,0
6,3,6/15/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2317,-20,0,0,N,209,,,,0
6,3,6/15/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2347,-12,0,0,N,607,,,,0
6,3,6/15/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,957,-10,0,0,N,607,,,,0
6,3,6/15/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1657,-2,0,0,N,607,,,,0
6,3,6/22/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,,,1,0,N,607,,,,0
6,3,6/22/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2304,-13,0,0,N,607,,,,0
6,3,6/22/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1223,-20,0,0,N,607,,,,0
6,3,6/22/22 0:00,B6,B6,2516,JFK,SYR,2259,13,139,86,0,0,N,209,0,0,37,0
6,3,6/22/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1048,-5,0,0,N,209,,,,0
6,3,6/22/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,,,1,0,N,209,,,,0
6,3,6/22/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,,,1,0,N,209,,,,0
6,3,6/22/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,,,1,0,N,607,,,,0
6,3,6/22/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,1006,-1,0,0,N,607,,,,0
6,3,6/22/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1651,-8,0,0,N,607,,,,0
6,3,6/29/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1750,-11,0,0,N,607,,,,0
6,3,6/29/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2317,0,0,0,N,607,,,,0
6,3,6/29/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1219,-24,0,0,N,607,,,,0
6,3,6/29/22 0:00,B6,B6,2516,JFK,SYR,2259,13,47,34,0,0,N,209,0,20,0,0
6,3,6/29/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1036,-17,0,0,N,209,,,,0
6,3,6/29/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1810,-20,0,0,N,209,,,,0
6,3,6/29/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2307,-30,0,0,N,209,,,,0
6,3,6/29/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2340,-19,0,0,N,607,,,,0
6,3,6/29/22 0:00,UA,UA,288,ORD,SYR,1355,1650,1711,21,0,0,N,607,0,7,14,0
6,4,6/2/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1224,-16,0,0,N,607,,,,0
6,4,6/2/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1605,-18,0,0,N,607,,,,0
6,4,6/2/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,135,140,0,0,N,607,0,2,138,0
6,4,6/2/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,12,65,0,0,N,209,0,0,16,0
6,4,6/2/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1459,23,0,0,N,1053,0,0,3,0
6,4,6/2/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1636,11,0,0,N,209,,,,0
6,4,6/2/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,,,1,0,N,209,,,,0
6,4,6/2/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1404,0,0,0,N,209,,,,0
6,4,6/2/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2036,-15,0,0,N,607,,,,0
6,4,6/2/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1312,-14,0,0,N,607,,,,0
6,4,6/2/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1725,28,0,0,N,607,0,0,0,0
6,4,6/9/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1744,-17,0,0,N,607,,,,0
6,4,6/9/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2308,-9,0,0,N,607,,,,0
6,4,6/9/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1227,-16,0,0,N,607,,,,0
6,4,6/9/22 0:00,B6,B6,2516,JFK,SYR,2259,13,116,63,0,0,N,209,0,0,0,0
6,4,6/9/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1052,-1,0,0,N,209,,,,0
6,4,6/9/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1824,-6,0,0,N,209,,,,0
6,4,6/9/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2313,-24,0,0,N,209,,,,0
6,4,6/9/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2356,-3,0,0,N,607,,,,0
6,4,6/9/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,956,-11,0,0,N,607,,,,0
6,4,6/9/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1650,-9,0,0,N,607,,,,0
6,4,6/16/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1853,52,0,0,N,607,0,11,41,0
6,4,6/16/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2324,7,0,0,N,607,,,,0
6,4,6/16/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1337,54,0,0,N,607,0,0,54,0
6,4,6/16/22 0:00,B6,B6,2516,JFK,SYR,2259,13,52,39,0,0,N,209,0,0,0,0
6,4,6/16/22 0:00,DL,9E,4884,JFK,SYR,929,1053,,,1,0,N,209,,,,0
6,4,6/16/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,,,1,0,N,209,,,,0
6,4,6/16/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,,,1,0,N,209,,,,0
6,4,6/16/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,8,9,0,0,N,607,,,,0
6,4,6/16/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,955,-12,0,0,N,607,,,,0
6,4,6/16/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1653,-6,0,0,N,607,,,,0
6,4,6/23/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1746,-15,0,0,N,607,,,,0
6,4,6/23/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2323,6,0,0,N,607,,,,0
6,4,6/23/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1514,151,0,0,N,607,0,0,151,0
6,4,6/23/22 0:00,B6,B6,2516,JFK,SYR,2259,13,59,46,0,0,N,209,0,0,0,0
6,4,6/23/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1025,-28,0,0,N,209,,,,0
6,4,6/23/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1825,-5,0,0,N,209,,,,0
6,4,6/23/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2316,-21,0,0,N,209,,,,0
6,4,6/23/22 0:00,UA,UA,2113,ORD,SYR,2120,14,13,-1,0,0,N,607,,,,0
6,4,6/23/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,1007,0,0,0,N,607,,,,0
6,4,6/23/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1649,-10,0,0,N,607,,,,0
6,4,6/30/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,2052,171,0,0,N,607,0,0,171,0
6,4,6/30/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2254,-23,0,0,N,607,,,,0
6,4,6/30/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1222,-21,0,0,N,607,,,,0
6,4,6/30/22 0:00,B6,B6,2516,JFK,SYR,2259,13,,,1,0,N,209,,,,0
6,4,6/30/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1040,-13,0,0,N,209,,,,0
6,4,6/30/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1811,-19,0,0,N,209,,,,0
6,4,6/30/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2309,-28,0,0,N,209,,,,0
6,4,6/30/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2339,-20,0,0,N,607,,,,0
6,4,6/30/22 0:00,UA,UA,288,ORD,SYR,1355,1650,1634,-16,0,0,N,607,,,,0
6,4,6/30/22 0:00,UA,OO,5573,ORD,SYR,715,1005,1031,26,0,0,N,607,0,0,26,0
6,5,6/3/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1752,-9,0,0,N,607,,,,0
6,5,6/3/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2303,-14,0,0,N,607,,,,0
6,5,6/3/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1220,-23,0,0,N,607,,,,0
6,5,6/3/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2307,0,0,0,N,209,,,,0
6,5,6/3/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1425,-11,0,0,N,1053,,,,0
6,5,6/3/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1639,14,0,0,N,209,,,,0
6,5,6/3/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,,,1,0,N,209,,,,0
6,5,6/3/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1536,92,0,0,N,209,0,2,84,0
6,5,6/3/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2340,-19,0,0,N,607,,,,0
6,5,6/3/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,1019,12,0,0,N,607,,,,0
6,5,6/3/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1652,-7,0,0,N,607,,,,0
6,5,6/10/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1740,-21,0,0,N,607,,,,0
6,5,6/10/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2307,-10,0,0,N,607,,,,0
6,5,6/10/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1227,-16,0,0,N,607,,,,0
6,5,6/10/22 0:00,B6,B6,2516,JFK,SYR,2259,13,47,34,0,0,N,209,0,2,22,0
6,5,6/10/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1035,-18,0,0,N,209,,,,0
6,5,6/10/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1747,-43,0,0,N,209,,,,0
6,5,6/10/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2315,-22,0,0,N,209,,,,0
6,5,6/10/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2342,-17,0,0,N,607,,,,0
6,5,6/10/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,951,-16,0,0,N,607,,,,0
6,5,6/10/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1710,11,0,0,N,607,,,,0
6,5,6/17/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1830,29,0,0,N,607,0,0,0,0
6,5,6/17/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2316,-1,0,0,N,607,,,,0
6,5,6/17/22 0:00,AA,YX,4907,ORD,SYR,950,1243,,,1,0,N,607,,,,0
6,5,6/17/22 0:00,B6,B6,2516,JFK,SYR,2259,13,148,95,0,0,N,209,0,0,35,0
6,5,6/17/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1143,50,0,0,N,209,0,0,50,0
6,5,6/17/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1826,-4,0,0,N,209,,,,0
6,5,6/17/22 0:00,DL,9E,5036,JFK,SYR,2230,7,4,-3,0,0,N,209,,,,0
6,5,6/17/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2357,-2,0,0,N,607,,,,0
6,5,6/17/22 0:00,UA,ZW,3854,ORD,SYR,715,1007,1009,2,0,0,N,607,,,,0
6,5,6/17/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1657,-2,0,0,N,607,,,,0
6,5,6/24/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1835,34,0,0,N,607,0,15,19,0
6,5,6/24/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2303,-14,0,0,N,607,,,,0
6,5,6/24/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1323,40,0,0,N,607,0,10,0,0
6,5,6/24/22 0:00,B6,B6,2516,JFK,SYR,2259,13,42,29,0,0,N,209,0,0,0,0
6,5,6/24/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1039,-14,0,0,N,209,,,,0
6,5,6/24/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1813,-17,0,0,N,209,,,,0
6,5,6/24/22 0:00,DL,9E,5036,JFK,SYR,2230,7,2354,-13,0,0,N,209,,,,0
6,5,6/24/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2,3,0,0,N,607,,,,0
6,5,6/24/22 0:00,UA,UA,288,ORD,SYR,1355,1650,1639,-11,0,0,N,607,,,,0
6,5,6/24/22 0:00,UA,G7,4188,ORD,SYR,715,1003,1000,-3,0,0,N,607,,,,0
6,6,6/4/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1741,-20,0,0,N,607,,,,0
6,6,6/4/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2332,15,0,0,N,607,0,15,0,0
6,6,6/4/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2251,-16,0,0,N,209,,,,0
6,6,6/4/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1455,19,0,0,N,1053,0,0,19,0
6,6,6/4/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1620,-5,0,0,N,209,,,,0
6,6,6/4/22 0:00,DL,9E,4736,JFK,SYR,1243,1404,1341,-23,0,0,N,209,,,,0
6,6,6/4/22 0:00,DL,9E,4953,JFK,SYR,2029,2155,2157,2,0,0,N,209,,,,0
6,6,6/4/22 0:00,UA,UA,1503,ORD,SYR,2120,14,21,7,0,0,N,607,,,,0
6,6,6/4/22 0:00,UA,ZW,3808,ORD,SYR,1402,1701,1639,-22,0,0,N,607,,,,0
6,6,6/4/22 0:00,WN,WN,3884,MCO,SYR,1025,1310,1340,30,0,0,N,1053,0,30,0,0
6,6,6/11/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1738,-23,0,0,N,607,,,,0
6,6,6/11/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2309,-8,0,0,N,607,,,,0
6,6,6/11/22 0:00,B6,B6,2516,JFK,SYR,2259,13,46,33,0,0,N,209,0,0,2,0
6,6,6/11/22 0:00,DL,9E,4884,JFK,SYR,931,1055,1029,-26,0,0,N,209,,,,0
6,6,6/11/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1807,-23,0,0,N,209,,,,0
6,6,6/11/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2342,5,0,0,N,209,,,,0
6,6,6/11/22 0:00,UA,UA,1503,ORD,SYR,2120,14,2355,-19,0,0,N,607,,,,0
6,6,6/11/22 0:00,UA,ZW,3808,ORD,SYR,1402,1701,1640,-21,0,0,N,607,,,,0
6,6,6/11/22 0:00,WN,WN,4667,MCO,SYR,1110,1355,1340,-15,0,0,N,1053,,,,0
6,6,6/18/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1753,-8,0,0,N,607,,,,0
6,6,6/18/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2318,1,0,0,N,607,,,,0
6,6,6/18/22 0:00,B6,B6,2516,JFK,SYR,2259,13,301,168,0,0,N,209,0,0,75,0
6,6,6/18/22 0:00,DL,9E,4884,JFK,SYR,931,1055,1041,-14,0,0,N,209,,,,0
6,6,6/18/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1810,-20,0,0,N,209,,,,0
6,6,6/18/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2321,-16,0,0,N,209,,,,0
6,6,6/18/22 0:00,UA,UA,1503,ORD,SYR,2120,14,4,-10,0,0,N,607,,,,0
6,6,6/18/22 0:00,UA,ZW,3808,ORD,SYR,1402,1701,1656,-5,0,0,N,607,,,,0
6,6,6/18/22 0:00,WN,WN,4667,MCO,SYR,1110,1355,1359,4,0,0,N,1053,,,,0
6,6,6/25/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1838,37,0,0,N,607,0,0,0,0
6,6,6/25/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2339,22,0,0,N,607,0,9,13,0
6,6,6/25/22 0:00,B6,B6,2516,JFK,SYR,2259,13,229,136,0,0,N,209,0,0,130,0
6,6,6/25/22 0:00,DL,9E,4884,JFK,SYR,931,1055,1029,-26,0,0,N,209,,,,0
6,6,6/25/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1813,-17,0,0,N,209,,,,0
